poi - id;poi - category - term;poi - category - scheme;poi - link - href;poi - link - term;poi - link - type;poi - link - lang;poi - time - term;poi - time - type;poi - time - value;poi - description - lang;poi - description - value;poi - description - author - id;poi - description - author - type;poi - description - author - href;poi - description - author - value;poi - label - term;poi - label - lang;poi - license - term;poi - license - scheme;Latitude;Longitude;poi - location - point - Point - srsName;poi - location - address - type;poi - location - address - value;poi - location - relationship - targetPOI
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_93;EdificioReligioso;;http://www.futouring.com/fedora/get/turismoCulturale:88/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XII d.C. (1100-1199);it;L'abbazia di Fossanova, situata nell’omonimo borgo nel Comune di Priverno (provincia di Latina), è considerata il primo esempio di architettura gotico-cistercense in Italia insieme a Casamari.La durezza della regola benedettina, riformata da Bernardo di Chiaravalle, ebbe come conseguenza l’eliminazione di ogni orpello decorativo dalle chiese, comprese pitture e sculture. Fossanova nacque da tale rigorosa applicazione di spirito e di materia, ed ebbe il grandissimo privilegio di ottenere le prestazione di grandi monaci architetti (forse francesi, forse italiani, forse di entrambe le nazionalità), di grandi carpentieri e di grandi maestri della pietra.Intorno al 1135 i monaci cistercensi giunsero a Fossanova e ricevettero in concessione da papa Innocenzo III un antico monastero benedettino con l’intento di risanare la zona paludosa di Fosa Nova, che all’epoca stava infatti ad indicare un fosso di scolo.L’intero complesso abbaziale venne edificato secondo le regole della tradizione monastica che ha nel chiostro il fulcro centrale attorno al quale ruotano tutti gli altri spazi: la chiesa abbaziale, la sala capitolare, il refettorio, la cucina e i dormitori dei conversi, la casa dei pellegrini, il cimitero e l'infermeria.La chiesa abbaziale, iniziata nel 1187 e consacrata nel 1208, conserva ancora la nuda architettura che le conferisce un aspetto severo e grandioso. La facciata, forse in origine preceduta da un portico, è semplice ma maestosa, con portale fortemente strombato, con arco a sesto acuto nella cui lunetta è ripreso il motivo del rosone, mentre nella parte inferiore, un mosaico cosmatesco sostituisce l'iscrizione “Fridericus Imperator semper augustus hoc opus fieri fecit”, che testimonia il sostegno economico di Federico Barbarossa nella costruzione del portale. Al di sopra del portale riccamente decorato, la facciata è adornata da un grande rosone. L'oculus ottagonale al centro del frontone è un rifacimento di uno originario che doveva essere simile a quello dell'abside. La possanza della facciata è accentuata dall'esposizione dei potenti contrafforti. La struttura della chiesa, costruita interamente in travertino, è basilicale. Ha una pianta cruciforme: il braccio longitudinale, che si sviluppa secondo un asse mediano ed è diviso in tre navate, è attraversato perpendicolarmente dal transetto. Dal centro del transetto si erge il tiburio a pianta ottagonale, elevato di due piani e sormontato dalla lanterna che sostituiva il campanile. Le campane si suonavano nel sito del coro con funi che pendevano davanti l'altare maggiore, nei due bracci, invece, sono ricavate quattro piccole cappelle.Dall’interno della chiesa, si imbocca a destra, una porta, che conduce al chiostro: è la porta dei coristi così detta perché vi entravano i monaci quando, lasciando i lavori in cui erano impegnati, si portavano in chiesa per l’opus Dei. Poiché il chiostro rappresenta il centro della vita monastica, nel suo perimetro sono razionalmente distribuiti gli ambienti dove i monaci svolgevano la loro vita: la cucina, di dimensioni vaste e con elementi robusti, il refettorio, la sala capitolare, l’armarium, la scala d’accesso ai dormitori dei monaci, la sala di lettura, le sale dei monaci, il calefactorium, lo scrittorio e l’auditorium. Ben conservata è la fontana del chiostro (lavabo), posta di fronte al refettorio per le abluzioni prima dei pasti, e costruita nel XIII secolo.Al centro della galleria orientale del chiostro si apre la sala capitolare fiancheggiata da due bifore con archi a tutto sesto. Databile al XIII secolo, è di chiaro stile gotico: a due navate divise in sei campate, è coperta da volte a crociera costolonata e sostenuta da due pilastri cosiddetti fascicolari, perché formati da un fascio di colonnine.Il refettorio è un ambiente grande di forma rettangolare, posto perpendicolarmente al chiostro. Coperto da un soffitto in legno i cui due spioventi poggiano su cinque grandi archi a sesto acuto, di profilo quadrato, mentre tredici finestre (di cui cinque murate) dovevano dare grande luminosità alla sala.Staccata dall'insieme di edifici che orbitano intorno al chiostro, si trova l'infermeria dei monaci coristi. Al secondo piano si trova la cella dove morì S. Tommaso nel 1274, ora trasformata in cappella. Ancora oggi in chiesa se ne conserva la semplice tomba vuota, il corpo fu trasferito dai domenicani a Tolosa alla fine del XIV secolo, composta da una lastra di marmo o travertino rettangolare.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Abbey Fossanova;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.643513;12.920529;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;04010 Lazio Latina 1 Via S. Tommaso d’Aquino Via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2305;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:4029/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI-XIII d.C. (1000-1299 d.C.);en;The church was founded during the 11th century but the actual construction dates back to 1200 and was completely renovated in 1533. The interior has three naves. According to the legend, the adjoining Benedictine monastery was founded by Santa Scolastica during the 6th century, but its actual structure has not kept any trace of these ancient origins.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Arpino, Chiesa di Sant'Andrea;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.64762;13.614644;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  piazza Sant'Andrea;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2307;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:4016/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. VI - XIV d.C. (500-1399 d.C.);en;Surrounded by towering walls od Roman origin but refurbished in the Middle Ages, Arpino has preserved its medieval features in many buildings, among them is the church of Sant'Andrea, built during the 11th century, and the annexed female Benedictine monastery which, according to the legend, was directly founded by Santa Scolastica in the 6th century.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Arpino, Centro storico;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.648445;13.60987;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  Arpino;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2306;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:4023/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI d.C. (1000-1099 d.C.);en;The Civitavecchia di Arpino is the old acropolis surrounded by imposing city walls. In the Middle Ages a large number of maintenance interventions were carried out together with the elevation of the city walls, the opening of new gates and the construction of watch towers.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Arpino, Civitavecchia;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.649265;13.618323;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  Civitavecchia;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2300;Abazia;;http://www.futouring.com/fedora/get/turismoCulturale:3973/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI - XIII d.C. (1000-1299 d.C.);en;The abbey of Casamari is one of the most important examples of Gothic-Cistercian architecture in Italy. Founded in the eleventh century by Benedictine monks, it assumed its present appearance thanks to the Cistercian monks who got there around 1140 with the favour of Pope Innocent III. They entirely reconstructed the abbey by adopting Gothic architectural forms. The abbey is a large architectural complex that includes the abbatial house, formerly home of the commendatory abbot and now a guesthouse, the church, consecrated in 1217 by Pope Honorius III, and the monastery consisting of several buildings structured around the cloister. The library of the monastery contains nearly 50,000 volumes of various ages, including manuscripts and incunabula.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Casamari, Abbazia;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.67118;13.487188;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone 25 via Casamari Scifelli;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2323;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:4001/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. VIII - XIV d.C. (700-1399 d.C.);it;Dopo esser diventata sede vescovile, nel 743, Veroli comiciò a svilupparsi notevolmente, anche grazie al favore del papato.  Ancora oggi è possibile apprezzare l'impianto urbanistico medievale della città, solo in parte alterato da rifacimenti e ricostruzioni. La cinta muraria, ristrutturata a più riprese tra l'VIII e il XIV secolo, costituisce sicuramente una testimonianza della passata grandezza della città. Tra gli altri edifici degni di nota, spiccano le chiese romaniche di Sant'Andrea e di Santa Maria dei Franconi.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Veroli, Centro storico;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.68969;13.417094;http://www.opengis.net/def/crs/EPSG/0/4326;;;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2294;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:4011/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI-XII d.C. (1000-1199 d.C.);it;La chiesa di Santa Maria dei Franconi fu costruita nell'XI-XII secolo, su strutture più antiche, di cui resta oggi traccia nella cripta, dedicata a Sant'Onofrio. La chiesa riuscì a resitere al terremoto del 1349, che danneggiò gravemente buona parte degli edifici della città, e mantiene intatta la sua facciata in stile romanico. Non resta traccia, tuttavia, delle decorazioni originarie: quelle oggi visibili si datano tutte a partire dal XV secolo in poi.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Veroli: The Church of Santa Maria dei Franconi;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.69049;13.418075;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  Piazza Santa Maria De Franconi;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_351;Abazia;;http://www.futouring.com/fedora/get/turismoCulturale:76/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI (1000-1099 d.C.);en;"The Abbey of Casamari, located in the territory of Veroli, 9 km from the town centre, close to a rocky hill bounded by the river Amaseno, is, from a stylistic point of view, one of the most beautiful and important abbeys in Italy. It was built on the ruins of the ancient Roman town of Cereatae Marianae, of which the aqueduct is still visible, so called because dedicated to the goddess Ceres.The name Casamari has Latin origins and means ""House of Mario"", home of the brave Roman Consul Gaius Marius who was born and spent the first years of his youth here, and who was responsible for the current name of the abbey. It was founded in 1035 by the Benedictines, thanks to five priests who formed a religious community under the Rule of St. Benedict.During the following years, the abbey acquired great importance due to numerous donations, but also had to face a period of deep economic and religious crisis leading, between 1140 and 1152, to the takeover of the Cistercians of the line of Clairvaux, who rebuilt the monastic complex in Gothic-Burgundian style, under the direction and design of Brother Guglielmo da Milano.The church, dedicated to the Virgin Assumed, was blessed by Pope Innocent III in 1203 and consecrated by Pope Honorius III in 1217. The complex is well preserved and since 1152 the Cistercians have been living here to witness the strength of their community. The abbey repeats the pattern of the plan of Fossanova, which derived from the Burgundian prototype of Fontenay. Their style is always austere and simple, to encourage meditation and prayer. The elegant facade of the church is preceded by an atrium with three arches and buttresses, gables at the endings and a rose; the central portal is very rich. The columns of the Roman period, aligned along the avenue, confer solemnity and nobility to the complex. On the southern side of the church there is a cloister, around which there are the convent buildings: the capitular house, the refectory and the dwellings of the monks.The interior has a Latin cross plan with a nave and two side aisles, a rectangular apse and transept with six chapels, cross vaults supported by pillars and hanging small columns. The sole decorative element is the great eighteenth-century ciborium made of polychrome stucco and marbles that surmounts the altar, donated by Clement XI in 1711. The square-shaped cloister, composed of four galleries with semi-cylindrical covering, leads to the refectory, bounded by massive cylindrical columns, and to the Capitular Hall, an environment made up of nine bays and four pillars, used for meetings.The Abbey is also remembered for its ancient Pharmacy, founded probably around 1761, which became a centre of study and preparation for lay pharmacists. Other interesting environments are the library, with a collection of books of about 80,000 volumes, and the Museum, which houses many archaeological finds.";http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Abbazia di Casamari;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.690533;13.417276;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;03029 Lazio Fr 25 Via Maria;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2293;Cattedrale;;http://www.futouring.com/fedora/get/turismoCulturale:4004/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XIII d.C. (1200-1299 d.C.);it;La cattedrale di Sant'Andrea fu fondata nel Duecento sui resti di edifici più antichi. Dopo esser stata danneggiata gravemente da un terremoto nel 1349, fu ristrutturata nel XVIII secolo. Il tesoro della Cattedrale, ospitato in una cappella della navata destra, contiene molti oggetti di età medievale (reliquiari, croci astili, calici d'argento) e frammenti delle decorazioni originarie.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Veroli, Cattedrale di Sant'Andrea;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.690876;13.417437;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  piazza G. Mazzoli;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2297;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:3952/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XII d.C. (1100-1199 d.C.);it;Santa Maria Maggiore fu eretta nella seconda metà del XII secolo sui resti di chiese precedenti e rappresenta uno dei primi esempi di architettura cistercense in Italia. La facciata, assai elegante, presenta tre portali, con rosone centrale a dodici raggi. L'interno è a tre navate e, in conformità con le direttive di San Bernardo, è del tutto privo di ornamenti, per consentire al fedele di immergersi in una dimensione trascendentale, aiutato dall'esemplare razionalità con cui la pianta della chiesa è concepita.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Ferentino - Santa Maria Maggiore;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.690903;13.255067;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone 76 via Sabina;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2299;POI_InteresseArchitettonico;;http://www.futouring.com/fedora/get/turismoCulturale:3881/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XII - XIV d.C. (1000-1399 d.C.);it;Nel centro storico di Ferentino si possono ammirare molti edifici medievali, risalenti per lo più al Duecento o al Trecento, come Palazzo Consolare, il Palazzo Montelongo (o di Innocenzo III), il Palazzo dei Cavalieri Gaudenti. Tra gli edifici religiosi, spiccano il Duomo romanico, con il suo splendido pavimento in marmi policromi, e Santa Maria Maggiore, la prima chiesa di forme cistercensi costruita in Italia.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Ferentino – Old town centre;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.69271;13.253358;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  Ferentino;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_528;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:54/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XII (1100-1199 d.C);it;"La Chiesa abbaziale di Santa Maria Maggiore in Ferentino è uno dei monumenti più celebri del Lazio Meridionale, una delle prime chiese in stile gotico cistercense, assieme a Fossanova e Casamari. Sorge sopra i ruderi e le testimonianze di altri edifici di culto cristiani.Fu edificata probabilmente nella seconda metà del XIII secolo e la costruzione è opera dei monaci cistercensi presenti nella zona già dal 1135, da quando cioè San Bernardo da Chiaravalle, con la protezione e la spinta di Papa Innocenzo III, venne a rinnovare l’ordine benedettino. Secondo il cistercense Benedetto Fornari, la Chiesa, danneggiata durante la cacciata dei monaci da Ferentino, venne ristrutturata nel 1241. La facciata principale è suddivisa orizzontalmente in tre zone segnate da cornici marcapiano poco aggettanti mentre la parte inferiore si aprono tre portali. Quello centrale è ornato da un elegante protiro trecentesco realizzato in marmo: da terra partono 2 leoni stilofori che sorreggono due coppie di colonnine con capitelli a “crochet” da cui parte uno splendido arco ogivale, sulla cui sommità si può ammirare una lastra marmorea contenente ai lati i simboli dei quattro evangelisti e al centro l’Agnello Crucifero, che rappresenta Gesù. L’eleganza del portale centrale è data anche dalla lunetta che in origine doveva essere mosaicata con raffigurante la Vergine con Gesù, San Benedetto e San Bernardo da Chiaravalle. Nella parte superiore della facciata emerge il rosone a 12 raggi, simbolo dei 12 Apostoli, la cui funzione è quella di illuminare la navata centrale. Le due porte laterali sono decorate invece da lunette semicircolari, decorate da cornici marmoree; nel portale di sinistra, alla base dell’arco, sono presenti due statuine che secondo una tradizione non confermata da documenti, rappresentano le teste dell’imperatore Federico II e della madre Costanza d’Altavilla.L’interno della chiesa, a tre navate, è molto solenne ed austero, privo di orpelli ornamentali nel pieno rispetto dei canoni cistercensi. La parte anteriore della chiesa è tipicamente romanica, mentre la zona del transetto e dell’abside mostra chiaramente gli innesti gotico-cistercensi con pilastri polistili, volte a costoloni e crociere.";http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Chiesa di Santa Maria Maggiore - Ferentino;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.69271;13.253358;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;03013 Lazio Fr 76 Via Sabina Via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_73;POI_InteresseArcheologico;;http://www.futouring.com/fedora/get/turismoCulturale:64/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. IV a.C. (400-301 a.C.);it;"La cinta muraria di Ferentino, che circonda quasi tutto l’abitato urbano per una lunghezza di circa 2,5 chilometri, è il risultato e la testimonianza dell’origine della città, che conserva pregevoli monumenti oltre che romani anche medievali.Non tutti gli storici concordano nel datare la prima costruzione delle mura, arrivando in alcuni casi, a ipotizzare come primi autori i Pelasgi, antichissimo popolo di navigatori del Mediterraneo. Più probabilmente l’aspetto attuale si deve all’epoca della conquista romana, intorno al 400 a.C., mentre torri e porte furono aggiunte o modificate nel corso del Medioevo.Le mura sono costituite da enormi massi megalitici affiancati l’uno all’altro in modo da incastrarsi perfettamente e da conferire solidità alla struttura senza l’utilizzo di calce o di qualsiasi altro legante. Sopra al basamento è presente un primo strato realizzato con blocchi regolari sistemati a file orizzontali e, sopra a questo, un successivo strato di costruzione medievale realizzato alternando blocchi messi in opera regolarmente con altre messi in opera in maniera irregolare.All’interno della cinta muraria sorgono le mura dell’Acropoli, che si estendono per 550 metri. Fra le due cerchie murarie si notano dei terrazzamenti in opera poligonale, chiamati Ieroni, posti a difesa delle tre porte più importanti della città: Porta Sant’Agata, Porta Maggiore o Santa Maria e Porta Montana. Oltre a queste tre porte lungo il perimetro delle mura si incontrano anche Porta Montana, Porta San Francesco e la Sanguinaria. Quest’ultima, posta a sud della città, è la meglio conservata e ricorda nel nome le sanguinose battaglie avvenute nelle sue vicinanze o il passaggio dei condannati a morte, scortati nella sottostante Aia del Monticchio per essere giustiziati. Nelle mura laterali della porta sono visibili le tracce di 3 epoche diverse: la base risale all’epoca preromana (IV secolo a.C); sopra l’arco l’opera quadrata di travertino con 2 vuoti, forse pensata proprio per alleggerire il peso dell’arco stesso, denuncia l’origine romana (II secolo a.c.). Al di sopra della zona realizzata in travertino, è visibile il muro medievale all’interno del quale si aprono fori rettangolari disposti a distanze regolari, che potevano essere utilizzati come appoggi per le incastellature lignee.";http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Mura e Porte - Ferentino;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.69271;13.253358;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;03013 Lazio Fr  Via Porta Sanguinaria via;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_2298;Chiesa;;http://www.futouring.com/fedora/get/turismoCulturale:3946/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XI - XII d.C. (1000-1199 d.C.);en;The cathedral of Ferentino, dedicated to Saint John and Saint Paul, was built where in Roman times stood the ancient acropolis. The church was built in the 11th century, in Romanesque style and was consecrated in 1108 by the Bishop Agostino and by Pope Pasquale II. The interior has three naves and a splendid floor Cosmati’s style (i.e. made of coloured marble tiles of various shapes) made by famous Roman marble craftsmen belonging to the family of the Cosmati.On the high altar, in its turn decorated in Cosmati’s style, there is a finely decorated ciborium supported by four columns: the work was done by Drudus de Trivio around the middle of the thirteenth century. The Cosmatesque decoration characterises the most important works of art that enrich the interior of the church, like the Romanesque bishop's throne, and the winding candelabra for the Easter candle, attributed to Peter Vassalletto.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Ferentino, Duomo;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.693417;13.256565;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;Frosinone  piazza Duomo;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_407;POI_InteresseArcheologico;;http://www.futouring.com/fedora/get/turismoCulturale:389/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. I a.C. (100-1 a.C.);en;The Acropolis of Ferentino is a large quadrilateral area, supported by massive walls, formed at the base of large boulders of limestone and at the upper part of square blocks of travertine. The origin of the work is witnessed by an inscription found in south-west facade, carrying the name of the censors Aulo Irzio and Marco Lollio, who lived at the time of Silla (between 100 and 80 BC), who made and tested the building, directly funded by the state. On the south-west side there is a forepart, a remarkable example of Roman architecture, which served as a military observation post and an instrument of defence. The access doors to the forepart were two: one north-westward, now closed, and the other south-eastward. It was possible to access to the rampart through a door north-westward, now replaced by a window, and through a similar door opened on the northern end south-eastward, where there is another inscription recalling the work of the two censors.Today, the Cathedral of Saints John and Paul, whose outer walls stand by the travertine ones outside the forepart of the Acropolis, together with the Bishop's Palace and the adjacent garden and the seminary stand on the area of the Acropolis.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Acropolis;en;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.693417;13.256565;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;03013 Lazio Fr  Piazza Duomo  Piazza;
http://www.futouring.com/download/dataset/futouring_pois.rdf#turismoCulturale_POI_446;Cattedrale;;http://www.futouring.com/fedora/get/turismoCulturale:62/THUMB;thumbnail;http://purl.org/NET/mediatypes/image/jpeg;;Data testuale;http://purl.org/NET/mediatypes/text/plain;sec. XII (1100-1199 d.C.);it;Il Duomo di Ferentino, posto in corrispondenza dell’antica acropoli della città, è dedicato ai Santi Giovanni e Paolo, fratelli martiri romani. Provenendo da sud, lungo l’attuale via Casilina, è ben visibile il suo campanile che, grazie ai 22 metri di altezza, svetta sui tetti delle case di Ferentino.L’origine della cattedrale si fa risalire al papato di Pasquale I (817-824), quando fu costruita sui resti di un tempio romano.La forma attuale si deve, invece, al vescovo Agostino, già abate del Monastero di Casamari che, all’inizio del XII secolo, diede il via ad un’opera di ristrutturazione e rinnovamento della basilica. Alla fine dei lavori, il 29 dicembre 1108, vi furono trasferite le reliquie del martire romano Ambrogio, patrono di Ferentino e della Diocesi. Secondo la tradizione, fu lo stesso papa Pasquale II a consacrare di persona la rinnovata basilica Cattedrale e l’altare il 13 giugno 1108.Fin dall’antichità la cattedrale, così chiamata per la cattedra vescovile presente nel catino dell’abside, ricevette per concessione pontificia anche il titolo di Basilica (edificio regale) e di Duomo, cioè “chiesa illustre”.La facciata è caratterizzata da tre porte sormontate da lunette semicircolari, delle quali la più grande è quella centrale, che corrispondono alle tre navate sulle quali si articola la struttura interna.Entrando, l’attenzione del visitatore è catturata, in primo luogo, dal pavimento in mosaico, realizzato nel XIII secolo da Giacomo dei Cosmati, marmorario romano, capostipite di una famiglia artigiana che operò a Roma e dintorni. Al centro della navata centrale, il pavimento è rialzato di un gradino, a testimonianza di un’area riservata anticamente alla Schola Cantorum, cioè a chi, nella Chiesa, esercitava i ministeri, come cantori, lettori, accoliti, sacristi e ministranti.Lungo la navata centrale, sotto a ciascuna finestra, sono raffigurati all’interno di 14 medaglioni i santi più venerati della Diocesi.Oltre al pavimento un altro elemento caratterizzante l’interno del duomo è il presbiterio rialzato, all’interno del quale è possibile osservare l’altare maggiore racchiuso in un ciborio opera di Trudo de Trivio, ispirato alla forma di una tenda degli ebrei nel deserto.Le pitture che decorano l’abside risalgono all’epoca moderna e sono state eseguite da Eugenio Cisterna nel 1904, durante i restauri decisi per ripulire la cattedrale dalle modifiche eseguite in epoca barocca.;http://www.futouring.com;text/plain;http://www.futouring.com;Futouring Lazio;Duomo di Ferentino;it;CC-BY-SA;http://creativecommons.org/licenses/by-sa/3.0/;41.693417;13.256565;http://www.opengis.net/def/crs/EPSG/0/4326;http://purl.org/NET/mediatypes/text/plain;03013 Lazio Fr  Piazza Duomo;
